date,v1,v2,v3,feature1,feature2,feature3
2013/1/2 4:00,-4.287882058,30.0228883,0.151863762,90315,10701,25.542177
2013/1/2 5:00,-1.778775032,30.75818566,-0.683190121,95731,10955,26.900783
2013/1/2 6:00,0.905086679,31.16064136,0.106841281,104247,11626,31.25431
2013/1/2 7:00,3.104747408,32.81888967,0.90510339,109482,12603,39.243666
2013/1/2 8:00,4.246357337,30.47767454,-0.592708711,109726,13076,39.269649
2013/1/2 9:00,4.071758009,30.75913565,-0.840811319,108557,13147,38.174664
2013/1/2 10:00,2.770794246,30.6245507,1.267733313,107367,13150,38.020335
2013/1/2 11:00,0.894764625,31.19585907,0.583331905,105715,13127,34.263937
2013/1/2 12:00,-0.809957054,33.05514057,-1.762243727,103992,13038,31.32592
2013/1/2 13:00,-1.650763018,32.50822938,-0.059935135,102758,12887,30.893552
2013/1/2 14:00,-1.198332349,30.67266144,2.016099677,101611,12813,30.627191
2013/1/2 15:00,0.566771464,31.05153275,-0.600190277,101396,12667,30.902632
2013/1/2 16:00,3.208572325,29.9705145,-1.99352112,104506,12705,32.363577
2013/1/2 17:00,5.945296174,32.29802091,1.170574897,112423,13454,46.955724
2013/1/2 18:00,7.851887778,34.13294256,1.657844775,116333,14179,52.555534
2013/1/2 19:00,8.268168377,31.63966893,-1.288233915,116038,14101,41.374289
2013/1/2 20:00,7.014863812,32.61054476,-0.934463178,114877,13936,40.806692
2013/1/2 21:00,4.290448745,29.35453141,1.086432205,111597,13687,34.686867
2013/1/2 22:00,0.652119885,30.39235868,0.317414403,105907,13151,31.982496
2013/1/2 23:00,-3.153015064,31.85236068,-0.61013475,99581,12255,28.500463
2013/1/3 0:00,-6.340966538,32.17815434,0.060287904,94180,11371,26.001234
2013/1/3 1:00,-8.279988895,32.52745347,-0.021870955,91996,10815,24.875769
2013/1/3 2:00,-8.650054223,31.6394618,-0.136758081,91258,10519,24.336918
2013/1/3 3:00,-7.499267755,29.37180534,0.647617185,91693,10375,24.389793
2013/1/3 4:00,-5.194173474,30.3260268,-0.035449305,93899,10398,24.583507
2013/1/3 5:00,-2.300319294,30.52164279,-1.052472841,99361,10650,25.718807
2013/1/3 6:00,0.510342152,31.25226757,0.3672377,107720,11295,30.89055
2013/1/3 7:00,2.608415776,32.65434114,1.151907232,112520,12352,37.146193
2013/1/3 8:00,3.566390698,29.90309289,-0.771837782,111899,12870,34.056527
2013/1/3 9:00,3.297392455,30.24873758,-0.971896063,109827,12985,33.869153
2013/1/3 10:00,2.071095235,29.10457702,1.108872744,107821,13044,32.328064
2013/1/3 11:00,0.419171065,29.92716037,0.632602247,105505,13090,31.120099
2013/1/3 12:00,-1.047666131,31.27160309,-1.242155071,103282,13048,28.745493
2013/1/3 13:00,-1.802546338,30.96870375,-0.214520865,101703,12988,28.488523
2013/1/3 14:00,-1.547275616,29.8048832,1.135808858,100228,12973,28.185189
2013/1/3 15:00,-0.294615828,29.49926075,-0.164078749,99931,12917,28.234109
2013/1/3 16:00,1.622834825,28.21602491,-0.865878523,102722,12928,28.866924
2013/1/3 17:00,3.653124876,29.91025755,0.367010829,110365,13552,34.312004
2013/1/3 18:00,5.199003898,30.36396748,0.506010006,114042,14271,34.901154
2013/1/3 19:00,5.79082245,30.08146382,-0.360592483,113853,14254,35.068264
2013/1/3 20:00,5.174030521,29.96561094,-0.190242252,112704,14020,33.541153
2013/1/3 21:00,3.404340588,28.11320418,0.183916085,109494,13723,30.513043
2013/1/3 22:00,0.812258678,28.40909266,-0.064962376,103777,13221,28.78351
2013/1/3 23:00,-2.080732424,29.11595943,0.064227756,97597,12403,27.425999
2013/1/4 0:00,-4.671349053,29.63293627,0.180278343,94046,11656,24.948989
2013/1/4 1:00,-6.412262433,30.01907006,-0.332259993,91776,11086,23.28389
2013/1/4 2:00,-6.964417894,29.36880933,-0.157347961,90989,10782,22.823623
2013/1/4 3:00,-6.274102775,27.79554697,0.565009993,91238,10627,22.492204
2013/1/4 4:00,-4.559472232,28.33624685,0.03898766,93163,10640,23.148631
2013/1/4 5:00,-2.249503291,28.09459496,-0.69791154,98293,10893,23.954595
2013/1/4 6:00,0.105276693,29.41858681,0.126914595,106389,11537,29.208177
2013/1/4 7:00,1.961697717,29.57214401,0.683782261,111294,12535,32.667029
2013/1/4 8:00,2.934509031,28.59185556,-0.321731201,111091,12940,33.150181
2013/1/4 9:00,2.900589918,27.99035036,-0.545430071,109381,12965,31.099946
2013/1/4 10:00,2.054123168,27.53543175,0.538422836,107600,12911,30.185545
2013/1/4 11:00,0.806194539,28.04689806,0.328253479,105286,12857,28.725963
2013/1/4 12:00,-0.351576771,28.99440001,-0.673713753,102986,12717,27.898958
2013/1/4 13:00,-0.99485401,28.85239885,-0.067230178,101226,12544,27.53963
2013/1/4 14:00,-0.870213143,27.92341922,0.695294284,99588,12463,27.421755
2013/1/4 15:00,0.032564767,27.59003948,-0.205067858,98888,12321,27.119871
2013/1/4 16:00,1.478641584,26.8972516,-0.61409613,101019,12292,27.974417
2013/1/4 17:00,3.052989383,28.18291124,0.415359634,107431,12893,32.669141
2013/1/4 18:00,4.284603634,28.42178382,0.452003626,110434,13523,34.089664
2013/1/4 19:00,4.795367622,28.21500954,-0.49613013,109749,13578,31.907462
2013/1/4 20:00,4.403962657,27.60292867,-0.22633016,108627,13356,30.490898
2013/1/4 21:00,3.136103224,26.64901889,0.43935242,106149,13093,29.503952
2013/1/4 22:00,1.205039932,26.93334448,-0.006874024,101718,12694,28.100554
2013/1/4 23:00,-1.026046808,27.50473456,-0.299066084,96382,11981,26.360153
2013/1/5 0:00,-3.121510826,28.01275522,0.151092761,89957,11200,25.889003
2013/1/5 1:00,-4.682978919,27.73535846,0.106439515,87235,10605,23.953225
2013/1/5 2:00,-5.430404697,27.19990453,-0.156636515,85909,10237,23.011797
2013/1/5 3:00,-5.273905818,26.21557799,0.092476014,85676,10028,22.312382
2013/1/5 4:00,-4.308927483,26.75021815,0.100403927,86375,9949,22.260985
2013/1/5 5:00,-2.783900271,26.83322357,-0.196238185,88463,10021,23.452086
2013/1/5 6:00,-1.065547071,27.51309399,0.009863516,91459,10297,24.854757
2013/1/5 7:00,0.466667341,27.15025249,0.208476097,94846,10704,26.612791
2013/1/5 8:00,1.489196885,26.27452521,-0.193132262,97396,10932,27.797249
2013/1/5 9:00,1.821183947,26.05741335,-0.158904593,98158,11145,28.068818
2013/1/5 10:00,1.503806744,25.99737962,0.375291004,97338,11306,27.750797
2013/1/5 11:00,0.776585693,26.74045932,0.028343868,95426,11328,27.404819
2013/1/5 12:00,-0.010892861,27.17301747,-0.492105967,93001,11248,26.667855
2013/1/5 13:00,-0.500191255,26.62298896,0.169766113,90761,11071,25.332688
2013/1/5 14:00,-0.41768176,25.64378676,0.513799607,88864,10878,24.222117
2013/1/5 15:00,0.320801123,25.61967119,-0.406192205,88397,10756,23.993779
2013/1/5 16:00,1.573934494,25.24582149,-0.451624509,90771,10796,25.219794
2013/1/5 17:00,3.003553308,26.88053459,0.546664856,97619,11393,31.713983
2013/1/5 18:00,4.168457338,26.6547966,0.273825584,100917,12039,31.208902
2013/1/5 19:00,4.705521225,26.28897813,-0.52572108,100887,12167,30.03162
2013/1/5 20:00,4.39613866,25.69730121,-0.067516899,100274,12071,28.564763
2013/1/5 21:00,3.219545187,24.79928535,0.381129129,98310,11932,26.565448
2013/1/5 22:00,1.348771611,25.5289667,-0.120771827,94813,11616,25.63827
2013/1/5 23:00,-0.896734838,26.13669232,-0.198665733,90229,11066,24.457542
2013/1/6 0:00,-3.10483686,26.44503451,0.195792684,84534,10356,23.02499
2013/1/6 1:00,-4.859287107,26.12731047,-0.027009568,81846,9844,20.557356
2013/1/6 2:00,-5.841291169,25.67097016,-0.170458161,80519,9539,20.114613
2013/1/6 3:00,-5.917065803,24.83045018,0.217533581,80068,9376,19.623413
2013/1/6 4:00,-5.130805601,25.66161719,0.083838795,80424,9316,19.368297
2013/1/6 5:00,-3.685045601,25.743854,-0.32459962,81852,9371,19.920387
2013/1/6 6:00,-1.920042504,26.27942121,0.037927528,84026,9525,20.757097
2013/1/6 7:00,-0.225239667,26.24377788,0.310679159,86699,9747,24.217119
2013/1/6 8:00,1.018016065,25.22371537,-0.27913164,89219,9842,24.991196
2013/1/6 9:00,1.573090918,25.39469358,-0.239509802,90492,10064,26.219298
2013/1/6 10:00,1.43094818,25.39378629,0.481977346,90266,10292,26.885907
2013/1/6 11:00,0.802325327,26.14746663,0.063852939,89438,10411,26.794661
2013/1/6 12:00,0.047167016,26.82833847,-0.600796845,88523,10464,26.117437
2013/1/6 13:00,-0.435471921,26.34298722,0.172127436,87416,10440,25.28976
2013/1/6 14:00,-0.326699018,25.60463342,0.604087217,86528,10401,24.650901
2013/1/6 15:00,0.491249144,25.61484419,-0.425917104,86779,10412,24.853993
2013/1/6 16:00,1.878707932,25.26906179,-0.513065333,89907,10555,26.558414
2013/1/6 17:00,3.469573261,26.89668386,0.585341228,97193,11299,32.412693
2013/1/6 18:00,4.780046333,27.03574457,0.332915366,100453,12113,32.721203
2013/1/6 19:00,5.377461815,26.79260758,-0.576480513,100335,12290,31.70567
2013/1/6 20:00,4.981048412,26.51065946,-0.115902343,99728,12295,30.939479
2013/1/6 21:00,3.539641185,25.33450567,0.432831296,97060,12157,29.359993
2013/1/6 22:00,1.252580015,25.98484649,-0.061334089,92787,11825,27.440793
2013/1/6 23:00,-1.455291015,26.76425485,-0.184034573,87792,11214,25.35217
2013/1/7 0:00,-4.02525377,27.26020648,0.136147167,83315,10529,23.345332
2013/1/7 1:00,-5.908229854,27.61126801,-0.112929411,81519,10145,22.088921
2013/1/7 2:00,-6.710692713,26.81940066,-0.073702938,80873,9915,20.676054
2013/1/7 3:00,-6.285836008,25.70971436,0.397248133,81488,9864,20.623545
2013/1/7 4:00,-4.765381486,26.36921812,-0.097868123,83701,9938,20.814485
2013/1/7 5:00,-2.518763409,26.46637181,-0.568783401,89165,10253,22.594881
2013/1/7 6:00,-0.092243354,27.8039127,0.32230207,97728,11024,27.932175
2013/1/7 7:00,1.928634198,28.13015685,0.577737983,103244,12114,32.339606
2013/1/7 8:00,3.086705409,26.77256786,-0.558227871,103801,12598,30.886331
2013/1/7 9:00,3.210027237,26.61674561,-0.407142174,103137,12685,30.394603
2013/1/7 10:00,2.443821937,26.02687549,0.765448705,102259,12701,29.470438
2013/1/7 11:00,1.182854969,26.97028208,0.157752274,100857,12698,28.750481
2013/1/7 12:00,-0.061501107,28.19213431,-0.848662328,99362,12627,27.842334
2013/1/7 13:00,-0.805261962,27.95010131,0.129511995,98264,12522,27.509109
2013/1/7 14:00,-0.726609538,27.11613047,0.804310688,97115,12452,26.846952
2013/1/7 15:00,0.226782286,26.7155345,-0.378194312,96930,12345,26.924802
2013/1/7 16:00,1.802536705,25.85023348,-0.65407247,99688,12315,27.721054
2013/1/7 17:00,3.525004343,27.62340447,0.529150978,107264,12881,33.302139
2013/1/7 18:00,4.832808937,28.02285518,0.450254107,110197,13543,34.104076
2013/1/7 19:00,5.261418321,28.00376848,-0.494449312,109897,13602,32.413719
2013/1/7 20:00,4.561441542,27.70336992,-0.236627218,108604,13449,31.737496
2013/1/7 21:00,2.750120512,26.04695727,0.303723077,105190,13188,29.272288
2013/1/7 22:00,0.128198421,26.47046578,0.098888024,99471,12645,27.326565
2013/1/7 23:00,-2.776004435,27.17877768,-0.023299334,93332,11783,24.548307
2013/1/8 0:00,-5.323689105,27.97003717,-0.079268803,87613,10980,22.388038
2013/1/8 1:00,-6.94183359,28.46166683,-0.271812864,85487,10426,21.418307
2013/1/8 2:00,-7.279970012,27.58511389,0.191834017,84682,10102,21.425206
2013/1/8 3:00,-6.294594548,26.11531284,0.506606279,85070,9946,21.294845
2013/1/8 4:00,-4.238360632,26.56615756,-0.38423525,87300,9951,21.429757
2013/1/8 5:00,-1.592141959,26.59824223,-0.603857164,92881,10213,24.20471
2013/1/8 6:00,1.017344255,28.34463066,0.589980179,101541,10909,31.273193
2013/1/8 7:00,2.986157253,28.50563203,0.564738647,106181,11975,33.494456
2013/1/8 8:00,3.925957115,27.24159859,-0.734879302,105018,12459,31.940752
2013/1/8 9:00,3.754589532,26.58282134,-0.39139738,102538,12513,30.278083
2013/1/8 10:00,2.712522059,25.8845555,0.84808603,100269,12497,29.200295
2013/1/8 11:00,1.260035625,26.79359335,0.157088609,97982,12510,28.121127
2013/1/8 12:00,-0.06702644,28.17957059,-0.874094393,95670,12426,27.506043
2013/1/8 13:00,-0.802261371,28.05775509,0.090906727,94220,12336,27.142001
2013/1/8 14:00,-0.667083121,27.13379431,0.800146687,92874,12301,26.584591
2013/1/8 15:00,0.337096376,26.48083275,-0.316425217,92440,12214,26.468584
2013/1/8 16:00,1.915308747,25.46200964,-0.651916081,95146,12257,27.188882
2013/1/8 17:00,3.574928506,27.12159872,0.466200247,102849,12840,32.011015
2013/1/8 18:00,4.772066903,27.69189272,0.454585638,105566,13436,33.171437
2013/1/8 19:00,5.072460731,27.77490414,-0.481501261,105291,13441,31.522447
2013/1/8 20:00,4.2642358,27.40712444,-0.236913632,104134,13256,30.478104
2013/1/8 21:00,2.396901495,25.71183155,0.353932299,100833,13005,27.908258
2013/1/8 22:00,-0.218659733,25.82098535,0.046786429,95143,12462,25.229911
2013/1/8 23:00,-3.070366358,26.60557727,-0.144891348,88946,11607,22.975058
2013/1/9 0:00,-5.566852786,27.37331955,0.032271455,83463,10591,21.624073
2013/1/9 1:00,-7.187496769,27.97276283,-0.117646864,81085,10021,20.881304
2013/1/9 2:00,-7.607874687,27.21435271,0.010750209,80010,9698,20.352183
2013/1/9 3:00,-6.773364508,25.65268153,0.365785947,80175,9526,19.778199
2013/1/9 4:00,-4.893465285,26.02977573,-0.140809192,82087,9517,19.932648
2013/1/9 5:00,-2.389314269,25.99830049,-0.521516986,87434,9758,21.996596
2013/1/9 6:00,0.177841819,27.47214168,0.316841582,96196,10449,26.770376
2013/1/9 7:00,2.251998967,27.93166554,0.538258157,101143,11515,30.965283
2013/1/9 8:00,3.416873368,26.62964043,-0.551613783,100473,12037,30.216822
2013/1/9 9:00,3.528774463,26.2201689,-0.420746063,98691,12107,29.569358
2013/1/9 10:00,2.753928571,25.53744787,0.774510557,97169,12141,28.96459
2013/1/9 11:00,1.494179298,26.28101119,0.196256047,95435,12173,28.024658
2013/1/9 12:00,0.261017096,27.6801203,-0.90262094,93681,12138,27.287903
2013/1/9 13:00,-0.467535331,27.40888832,0.095089579,92499,12094,26.687027
2013/1/9 14:00,-0.374207826,26.62684025,0.906924868,91427,12086,26.27358
2013/1/9 15:00,0.587812581,26.195288,-0.400454908,91072,12044,26.188837
2013/1/9 16:00,2.164798918,25.09930695,-0.79782505,93519,12110,26.765194
2013/1/9 17:00,3.881021837,27.00826615,0.62469612,100156,12746,33.429351
2013/1/9 18:00,5.17385287,27.22571762,0.588314856,102363,13327,33.858155
2013/1/9 19:00,5.589067895,27.31623728,-0.659353981,101558,13223,32.068716
2013/1/9 20:00,4.883044432,27.03843743,-0.323808877,100097,13012,31.043348
2013/1/9 21:00,3.071258625,25.34544349,0.528933785,96687,12728,29.003765
2013/1/9 22:00,0.431513507,25.74600257,0.091656979,91005,12203,27.00355
2013/1/9 23:00,-2.542108218,26.41784026,-0.274671741,84683,11352,23.900142
2013/1/10 0:00,-5.238838541,26.96246822,0.041672345,80366,10571,21.992903
2013/1/10 1:00,-7.097993037,27.61758916,-0.043867164,77978,10011,21.085777
2013/1/10 2:00,-7.748237566,26.71712183,-0.013826751,76950,9682,19.784191
2013/1/10 3:00,-7.090419569,25.31427451,0.358330714,77095,9504,19.570357
2013/1/10 4:00,-5.310040397,25.88639747,-0.139667197,78989,9486,19.619722
2013/1/10 5:00,-2.817456555,25.56818113,-0.549317732,84361,9719,21.288652
2013/1/10 6:00,-0.185731578,27.17619071,0.356898536,93245,10408,27.207366
2013/1/10 7:00,1.99452129,27.39659473,0.569835984,98625,11519,30.848052
2013/1/10 8:00,3.283087225,26.10064401,-0.598161635,98415,12030,30.167044
2013/1/10 9:00,3.515416644,25.8436354,-0.422605282,97159,12113,29.52501
2013/1/10 10:00,2.84591313,25.11941724,0.825134679,96068,12158,28.650803
2013/1/10 11:00,1.671700283,25.77404961,0.170584547,94625,12215,27.219182
2013/1/10 12:00,0.499472141,27.11828816,-0.943090869,93068,12153,26.645178
2013/1/10 13:00,-0.205802416,26.67158341,0.128402732,91997,12086,26.285561
2013/1/10 14:00,-0.138276986,25.92312394,0.918228419,91008,12075,25.72873
2013/1/10 15:00,0.751916384,25.64377397,-0.4286725,90786,12005,25.833676
2013/1/10 16:00,2.224770816,24.53019041,-0.779595634,93478,12046,26.00981
2013/1/10 17:00,3.832595282,26.39813292,0.642842874,100551,12665,32.4771
2013/1/10 18:00,5.039507764,26.52393329,0.533718334,102604,13229,33.068506
2013/1/10 19:00,5.407915497,26.32064689,-0.668035828,101789,13119,30.812571
2013/1/10 20:00,4.706232252,26.2027471,-0.232490193,100449,12871,30.220427
2013/1/10 21:00,2.945869587,24.57339762,0.518885683,97088,12576,27.840324
2013/1/10 22:00,0.38950538,25.09256902,-0.021097847,91462,12057,25.789495
2013/1/10 23:00,-2.501855054,25.79113558,-0.254540581,85324,11222,23.481024
2013/1/11 0:00,-5.164675913,26.03430044,0.153159647,80420,10165,21.385393
2013/1/11 1:00,-7.070580248,26.48521152,-0.059418998,77665,9546,20.182975
2013/1/11 2:00,-7.856862127,25.61562761,-0.12025072,76372,9211,18.608951
2013/1/11 3:00,-7.402465608,24.46318882,0.364953292,76191,9005,18.529129
2013/1/11 4:00,-5.845407341,25.14878527,-0.030958649,77843,8962,18.936755
2013/1/11 5:00,-3.536884926,24.94942137,-0.544134642,82578,9178,20.658366
2013/1/11 6:00,-0.984582681,25.97190121,0.253249711,90840,9819,25.256678
2013/1/11 7:00,1.27845453,26.09036572,0.567786382,96182,10914,29.295739
2013/1/11 8:00,2.826815182,24.73683342,-0.496583636,96437,11496,28.722274
2013/1/11 9:00,3.470433065,24.80471644,-0.408870189,95445,11608,28.675122
2013/1/11 10:00,3.293939906,24.31585864,0.71863196,94398,11714,29.023841
2013/1/11 11:00,2.590541315,24.92418852,0.146910841,92946,11794,28.07938
2013/1/11 12:00,1.770481829,25.69422792,-0.796632852,91314,11767,27.17077
2013/1/11 13:00,1.232218517,25.01885607,0.165948758,90123,11742,26.634119
2013/1/11 14:00,1.254186597,24.34901529,0.736528327,89008,11735,25.859769
2013/1/11 15:00,1.909775374,24.23408331,-0.441411876,88529,11666,25.453738
2013/1/11 16:00,3.031154337,23.64729297,-0.563390099,90605,11648,26.141905
2013/1/11 17:00,4.26023215,25.06602778,0.606357582,96596,12311,31.065887
2013/1/11 18:00,5.155481155,24.82388615,0.320935912,97187,12785,30.316015
2013/1/11 19:00,5.346855537,24.27307963,-0.594974152,95313,12570,28.135178
2013/1/11 20:00,4.616715071,24.21295304,-0.081428613,93413,12272,27.243733
2013/1/11 21:00,2.94977785,22.9882476,0.433734379,90522,11918,24.819665
2013/1/11 22:00,0.540024204,23.97596641,-0.119068663,85869,11492,23.937759
2013/1/11 23:00,-2.249274942,24.19004564,-0.227732391,80247,10775,21.04046
2013/1/12 0:00,-4.935946655,24.22492499,0.203958296,74039,9859,18.906266
2013/1/12 1:00,-7.040913255,24.12922783,-0.015728617,70910,9213,16.214237
2013/1/12 2:00,-8.197076058,23.47522421,-0.172798653,69062,8849,15.056671
2013/1/12 3:00,-8.245508753,23.00616054,0.200730132,68245,8610,15.32469
2013/1/12 4:00,-7.240618889,23.7825798,0.060053909,68475,8496,14.875748
2013/1/12 5:00,-5.415590862,23.59670353,-0.282023744,70186,8566,16.148257
2013/1/12 6:00,-3.166465157,24.0377262,0.063465962,73222,8822,17.320518
2013/1/12 7:00,-0.93864686,23.8577402,0.234280468,76641,9243,21.094812
2013/1/12 8:00,0.835500036,22.7731643,-0.292407859,79532,9595,23.051483
2013/1/12 9:00,1.873532994,23.41917398,-0.134039247,81334,9915,25.665772
2013/1/12 10:00,2.144687593,23.20736135,0.495823543,81707,10209,25.923108
2013/1/12 11:00,1.86577782,23.94366207,-0.037026272,81020,10385,25.635263
2013/1/12 12:00,1.40765343,24.49277528,-0.605070147,79829,10418,25.029238
2013/1/12 13:00,1.169906442,23.4853887,0.267776472,78441,10351,23.729251
2013/1/12 14:00,1.459187823,22.97920453,0.599687814,77276,10267,23.696833
2013/1/12 15:00,2.365799208,23.10538019,-0.531748852,77240,10259,23.740674
2013/1/12 16:00,3.733014437,22.73773103,-0.495465947,79439,10378,24.633989
2013/1/12 17:00,5.189810965,24.77835157,0.686093007,85561,11099,32.841921
2013/1/12 18:00,6.236893724,24.31194759,0.264530922,87006,11677,31.89763
2013/1/12 19:00,6.477021031,23.90234672,-0.629862368,85853,11542,30.265774
2013/1/12 20:00,5.695957994,23.48994984,-0.001350497,84172,11342,28.675596
2013/1/12 21:00,3.918598073,22.4381538,0.45595867,81507,11149,25.299631
2013/1/12 22:00,1.40346152,23.47822029,-0.188275876,77739,10854,23.650848
2013/1/12 23:00,-1.438902202,24.31949636,-0.251640936,73266,10327,22.568737
2013/1/13 0:00,-4.124191985,24.40993487,0.239532842,70060,10154,20.314151
2013/1/13 1:00,-6.185217372,24.35814199,0.041875501,67150,9682,17.889287
2013/1/13 2:00,-7.289059966,23.51255898,-0.181859955,65555,9406,16.25591
2013/1/13 3:00,-7.321327595,22.87086631,0.115890851,64745,9243,16.129029
2013/1/13 4:00,-6.384461314,23.8783812,0.068588128,64846,9194,16.356723
2013/1/13 5:00,-4.751739652,24.01059172,-0.176609782,66067,9236,17.654266
2013/1/13 6:00,-2.824694596,24.85955591,0.052434884,68176,9368,19.04505
2013/1/13 7:00,-1.017442506,24.50585334,0.134283183,70996,9596,21.074733
2013/1/13 8:00,0.313157552,23.62617369,-0.250532624,73880,9716,22.701205
2013/1/13 9:00,0.966571415,23.60780827,-0.072319903,76040,10011,23.436939
2013/1/13 10:00,0.984003835,23.84028988,0.414653733,76942,10284,23.897567
2013/1/13 11:00,0.610350421,24.69524728,-0.080998659,77264,10478,24.0453
2013/1/13 12:00,0.20067702,25.5508899,-0.53297578,77356,10557,24.037786
2013/1/13 13:00,0.109232751,25.07690886,0.264822467,77100,10571,23.926661
2013/1/13 14:00,0.577278151,24.30844532,0.536839601,76715,10567,23.564696
2013/1/13 15:00,1.639999604,24.27746977,-0.480505976,77303,10624,23.958044
2013/1/13 16:00,3.096327319,24.10591259,-0.47579406,80294,10757,25.599214
2013/1/13 17:00,4.561145405,25.84830608,0.611607346,87143,11512,30.857133
2013/1/13 18:00,5.574688608,26.2041442,0.317493178,89044,12362,31.350998
2013/1/13 19:00,5.753894361,26.11185721,-0.636082197,88622,12522,30.469183
2013/1/13 20:00,4.890900456,25.57246014,-0.142033161,87236,12498,28.997121
2013/1/13 21:00,3.02611714,24.75181684,0.537709726,84062,12348,26.672294
2013/1/13 22:00,0.4461255,25.26250893,-0.028932561,79577,12025,24.195361
2013/1/13 23:00,-2.385289899,26.53113143,-0.383520767,74687,11454,23.038492
2013/1/14 0:00,-4.931877232,27.22196113,0.087757502,71609,10751,22.139231
2013/1/14 1:00,-6.702705551,27.40098602,0.155281811,69484,10410,21.232326
2013/1/14 2:00,-7.371255395,26.84876939,-0.044810882,68536,10204,20.839919
2013/1/14 3:00,-6.855425202,25.78575347,0.089476146,68700,10166,20.555873
2013/1/14 4:00,-5.313561153,26.64838843,-0.06048058,70416,10274,20.983661
2013/1/14 5:00,-3.099902339,27.27651296,-0.248610025,75442,10605,23.034565
2013/1/14 6:00,-0.717934677,28.41858623,0.237355527,84237,11387,27.144016
2013/1/14 7:00,1.300148773,28.67296264,0.300639415,90748,12569,30.370352
2013/1/14 8:00,2.534345167,27.49743382,-0.496121526,92380,13124,31.222222
2013/1/14 9:00,2.798011256,27.14583745,-0.252049943,93261,13151,31.29803
2013/1/14 10:00,2.218338222,27.49357722,0.811614086,93947,13146,31.584201
2013/1/14 11:00,1.182196808,28.49283161,0.118411847,93870,13160,30.794387
2013/1/14 12:00,0.20328895,29.87198699,-1.054779724,93410,13052,29.722335
2013/1/14 13:00,-0.23019119,29.55952381,0.147365384,93031,12947,29.530447
2013/1/14 14:00,0.193520419,28.1806321,1.196683006,92480,12889,29.020621
2013/1/14 15:00,1.493846522,28.10862387,-0.48305881,92563,12812,29.107519
2013/1/14 16:00,3.364426641,27.87382892,-1.20759727,95233,12800,30.854242
2013/1/14 17:00,5.25554506,29.83459332,0.787357372,101923,13421,38.973697
2013/1/14 18:00,6.525405429,31.03854586,1.061227469,103887,14228,43.106784
2013/1/14 19:00,6.669639801,30.14536791,-0.895505973,103022,14159,37.033681
2013/1/14 20:00,5.507781022,29.64061918,-0.688449668,101098,13997,34.771368
2013/1/14 21:00,3.157636983,28.25852851,0.821513246,97337,13769,32.28762
2013/1/14 22:00,0.01821117,28.68364564,0.322534062,91566,13194,28.98235
2013/1/14 23:00,-3.312308063,30.37629471,-0.568002338,85407,12299,27.088843
2013/1/15 0:00,-6.179356529,31.03704468,-0.095440593,82173,11637,25.528898
2013/1/15 1:00,-8.014948888,31.15854874,0.204414718,79823,11131,24.747885
2013/1/15 2:00,-8.477211064,30.30720326,0.063160231,78841,10822,24.046915
2013/1/15 3:00,-7.525762591,28.76183485,0.198700438,78973,10678,23.818689
2013/1/15 4:00,-5.410439367,29.67604872,-0.164307488,80946,10688,24.525357
